tender_id,tender_title,department,procurement_authority,category,location,state,state_code,district,tender_date,closing_date,award_date,estimated_value,awarded_value,bidder_count,winning_vendor_id,winning_vendor_name,contract_id,contract_duration,expected_completion,actual_completion,completion_delay_days,payment_amount,status,intended_tier
TND-2026-02222,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Durg",Department of School Education,Chhattisgarh Department of School Education,Construction Materials,"Durg, Chhattisgarh",Chhattisgarh,IN-CT,Durg,2025-10-22T00:00:00.000Z,2025-12-05T00:00:00.000Z,2025-12-25T00:00:00.000Z,3096195,2871980,5,V-1039,Brahmaputra Engineering Works,CNT-02222,149,2026-05-23T00:00:00.000Z,,0,2743650,In Progress,LOW
TND-2026-02223,"Project Management Consultancy (PMC) for Smart City Infrastructure, Bilaspur",Urban Transport Corporation,Chhattisgarh Urban Transport Corporation,Consulting Services,"Bilaspur, Chhattisgarh",Chhattisgarh,IN-CT,Bilaspur,2025-04-28T00:00:00.000Z,2025-06-12T00:00:00.000Z,2025-06-29T00:00:00.000Z,1084028,945794,2,V-1009,Drona Advisory Partners,CNT-02223,212,2026-01-27T00:00:00.000Z,,58,913169,In Progress,HIGH
TND-2026-02224,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Darbhanga",Public Works Department,Bihar Public Works Department,Maintenance Services,"Darbhanga, Bihar",Bihar,IN-BR,Darbhanga,2025-09-10T00:00:00.000Z,2025-10-09T00:00:00.000Z,2025-10-23T00:00:00.000Z,652530,594422,3,V-1029,Arth Strategic Solutions,CNT-02224,357,2026-10-15T00:00:00.000Z,,0,558239,In Progress,LOW
TND-2026-02225,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Guntur",Police Housing & Logistics Dept,Andhra Pradesh Police Housing & Logistics Dept,Construction Materials,"Guntur, Andhra Pradesh",Andhra Pradesh,IN-AP,Guntur,2025-05-20T00:00:00.000Z,2025-07-01T00:00:00.000Z,2025-07-16T00:00:00.000Z,3352420,3321658,7,V-2187,V-2187 Logistics & Transport,CNT-02225,310,2026-05-22T00:00:00.000Z,,0,3053242,In Progress,LOW
TND-2026-02226,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Haridwar",Police Housing & Logistics Dept,Uttarakhand Police Housing & Logistics Dept,Construction Materials,"Haridwar, Uttarakhand",Uttarakhand,IN-UT,Haridwar,2025-09-26T00:00:00.000Z,2025-10-18T00:00:00.000Z,2025-11-05T00:00:00.000Z,3647815,3565669,5,V-1026,Prerna Facility Services,CNT-02226,297,2026-08-29T00:00:00.000Z,2026-08-29T00:00:00.000Z,0,3516252,Completed,LOW
TND-2026-02227,"Procurement of Interactive Smart Classroom Digital Panels, Howrah",Department of School Education,West Bengal Department of School Education,IT Equipment,"Howrah, West Bengal",West Bengal,IN-WB,Howrah,2025-10-12T00:00:00.000Z,2025-11-09T00:00:00.000Z,2025-12-08T00:00:00.000Z,1558666,2197939,5,V-1010,Nirman Materials Consortium,CNT-02227,353,2026-11-26T00:00:00.000Z,,0,2152399,In Progress,MEDIUM
TND-2026-02228,"Procurement of High-Resolution Gas Chromatography Mass Spectrometer, Varanasi",Health & Family Welfare Directorate,Uttar Pradesh Health & Family Welfare Directorate,Laboratory Equipment,"Varanasi, Uttar Pradesh",Uttar Pradesh,IN-UP,Varanasi,2025-10-19T00:00:00.000Z,2025-11-23T00:00:00.000Z,2025-12-07T00:00:00.000Z,3487370,3547972,6,V-1027,Utkarsh Scientific Apparatus,CNT-02228,243,2026-08-07T00:00:00.000Z,,0,3337275,In Progress,LOW
TND-2026-02229,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Jamshedpur",Police Housing & Logistics Dept,Jharkhand Police Housing & Logistics Dept,Construction Materials,"Jamshedpur, Jharkhand",Jharkhand,IN-JH,Jamshedpur,2025-09-28T00:00:00.000Z,2025-11-10T00:00:00.000Z,2025-11-25T00:00:00.000Z,3305509,3121132,4,V-1020,Aarambh Infrastructure Group,CNT-02229,355,2026-11-15T00:00:00.000Z,,0,3111200,In Progress,LOW
TND-2026-02230,"Preventive Maintenance of HT Substations and Generator Sets, Thiruvananthapuram",Water Resources & Irrigation Dept,Kerala Water Resources & Irrigation Dept,Maintenance Services,"Thiruvananthapuram, Kerala",Kerala,IN-KL,Thiruvananthapuram,2025-08-17T00:00:00.000Z,2025-09-13T00:00:00.000Z,2025-10-10T00:00:00.000Z,1244969,1138848,3,V-1020,Aarambh Infrastructure Group,CNT-02230,116,2026-02-03T00:00:00.000Z,,0,1077448,In Progress,LOW
TND-2026-02231,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Vadodara",Power & Energy Transmission Board,Gujarat Power & Energy Transmission Board,Maintenance Services,"Vadodara, Gujarat",Gujarat,IN-GJ,Vadodara,2025-10-01T00:00:00.000Z,2025-10-22T00:00:00.000Z,2025-11-18T00:00:00.000Z,1087373,1061681,3,V-1013,Sanjeevani Diagnostic Equipment,CNT-02231,174,2026-05-11T00:00:00.000Z,,0,1056741,In Progress,LOW
TND-2026-02232,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, Dhanbad",Public Works Department,Jharkhand Public Works Department,Construction Materials,"Dhanbad, Jharkhand",Jharkhand,IN-JH,Dhanbad,2025-09-22T00:00:00.000Z,2025-10-27T00:00:00.000Z,2025-11-19T00:00:00.000Z,2718027,2576332,5,V-1036,Himalaya Road Network Corp,CNT-02232,144,2026-04-12T00:00:00.000Z,2026-04-12T00:00:00.000Z,0,2404122,Completed,LOW
TND-2026-02233,"Supply of Energy Efficient Substation Switchgear and Breakers, North Delhi",Power & Energy Transmission Board,Delhi Power & Energy Transmission Board,Electrical Equipment,"North Delhi, Delhi",Delhi,IN-DL,North Delhi,2025-05-29T00:00:00.000Z,2025-07-13T00:00:00.000Z,2025-08-03T00:00:00.000Z,2135182,1931284,5,V-1002,Zenith Power Systems,CNT-02233,300,2026-05-30T00:00:00.000Z,,0,1887967,In Progress,LOW
TND-2026-02234,"Preventive Maintenance of HT Substations and Generator Sets, Kozhikode",Power & Energy Transmission Board,Kerala Power & Energy Transmission Board,Maintenance Services,"Kozhikode, Kerala",Kerala,IN-KL,Kozhikode,2025-08-27T00:00:00.000Z,2025-10-04T00:00:00.000Z,2025-11-02T00:00:00.000Z,1040620,1111521,4,V-1037,Paramount Data Networks,CNT-02234,111,2026-02-21T00:00:00.000Z,,0,1085613,In Progress,MEDIUM
TND-2026-02235,"Provisioning of Campus Wi-Fi Networking Switches and Access Points, Aurangabad",Police Housing & Logistics Dept,Maharashtra Police Housing & Logistics Dept,IT Equipment,"Aurangabad, Maharashtra",Maharashtra,IN-MH,Aurangabad,2025-07-31T00:00:00.000Z,2025-08-24T00:00:00.000Z,2025-09-17T00:00:00.000Z,1908396,1809116,8,V-1022,Meridian Consultancy Services,CNT-02235,291,2026-07-05T00:00:00.000Z,,0,1575390,In Progress,LOW
TND-2026-02236,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Tumakuru",Municipal Administration Directorate,Karnataka Municipal Administration Directorate,Maintenance Services,"Tumakuru, Karnataka",Karnataka,IN-KA,Tumakuru,2026-01-23T00:00:00.000Z,2026-02-26T00:00:00.000Z,2026-03-24T00:00:00.000Z,1016529,1110198,5,V-1025,Sujal Hydraulics & Water Tech,CNT-02236,205,2026-10-15T00:00:00.000Z,2026-10-15T00:00:00.000Z,0,992918,Completed,LOW
TND-2026-02237,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, Ludhiana",Rural Development Authority,Punjab Rural Development Authority,Construction Materials,"Ludhiana, Punjab",Punjab,IN-PB,Ludhiana,2025-09-22T00:00:00.000Z,2025-10-27T00:00:00.000Z,2025-11-23T00:00:00.000Z,3006816,2882028,6,V-1010,Nirman Materials Consortium,CNT-02237,119,2026-03-22T00:00:00.000Z,,80,2782642,Delayed,LOW
TND-2026-02238,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Kota",Rural Development Authority,Rajasthan Rural Development Authority,Construction Materials,"Kota, Rajasthan",Rajasthan,IN-RJ,Kota,2025-06-13T00:00:00.000Z,2025-07-17T00:00:00.000Z,2025-08-15T00:00:00.000Z,2598664,2553929,4,V-1016,Metro Transit Supplies,CNT-02238,257,2026-04-29T00:00:00.000Z,,0,2404876,In Progress,LOW
TND-2026-02239,"Design Engineering and Detailed Project Report (DPR) Preparation, Guwahati",Urban Transport Corporation,Assam Urban Transport Corporation,Consulting Services,"Guwahati, Assam",Assam,IN-AS,Guwahati,2026-01-16T00:00:00.000Z,2026-02-06T00:00:00.000Z,2026-02-20T00:00:00.000Z,1763122,1808515,2,V-1017,Kaveri Civil Infrastructure,CNT-02239,149,2026-07-19T00:00:00.000Z,2026-07-19T00:00:00.000Z,0,1716470,Completed,LOW
TND-2026-02240,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Bengaluru Urban",Police Housing & Logistics Dept,Karnataka Police Housing & Logistics Dept,Construction Materials,"Bengaluru Urban, Karnataka",Karnataka,IN-KA,Bengaluru Urban,2025-08-16T00:00:00.000Z,2025-09-13T00:00:00.000Z,2025-10-06T00:00:00.000Z,2015596,2194646,2,V-1035,MedLife BioMedical Systems,CNT-02240,114,2026-01-28T00:00:00.000Z,,68,2022481,Delayed,HIGH
TND-2026-02241,"Consultancy Services for Environmental Impact and GIS Master Planning, South Delhi",Urban Transport Corporation,Delhi Urban Transport Corporation,Consulting Services,"South Delhi, Delhi",Delhi,IN-DL,South Delhi,2025-05-28T00:00:00.000Z,2025-07-08T00:00:00.000Z,2025-08-06T00:00:00.000Z,1968388,2099462,4,V-1022,Meridian Consultancy Services,CNT-02241,279,2026-05-12T00:00:00.000Z,,0,2046350,In Progress,LOW
TND-2026-02242,"Construction of Bituminous Concrete Road with Drainage Culverts, Bardhaman",Water Resources & Irrigation Dept,West Bengal Water Resources & Irrigation Dept,Road & Infrastructure,"Bardhaman, West Bengal",West Bengal,IN-WB,Bardhaman,2025-04-21T00:00:00.000Z,2025-05-25T00:00:00.000Z,2025-06-12T00:00:00.000Z,5521281,5565515,6,V-1036,Himalaya Road Network Corp,CNT-02242,260,2026-02-27T00:00:00.000Z,,0,4757360,In Progress,LOW
TND-2026-02243,"Procurement of Interactive Smart Classroom Digital Panels, Prayagraj",Department of School Education,Uttar Pradesh Department of School Education,IT Equipment,"Prayagraj, Uttar Pradesh",Uttar Pradesh,IN-UP,Prayagraj,2025-05-30T00:00:00.000Z,2025-07-11T00:00:00.000Z,2025-08-07T00:00:00.000Z,1529920,1670102,3,V-1006,Kavach Security Solutions,CNT-02243,247,2026-04-11T00:00:00.000Z,,0,1595698,In Progress,LOW
TND-2026-02244,"Pavement Quality Concrete (PQC) Laying and Junction Improvement, Vadodara",Water Resources & Irrigation Dept,Gujarat Water Resources & Irrigation Dept,Road & Infrastructure,"Vadodara, Gujarat",Gujarat,IN-GJ,Vadodara,2025-11-27T00:00:00.000Z,2026-01-01T00:00:00.000Z,2026-01-23T00:00:00.000Z,9936656,9541260,6,V-1017,Kaveri Civil Infrastructure,CNT-02244,139,2026-06-11T00:00:00.000Z,2026-06-11T00:00:00.000Z,0,8810700,Completed,LOW
TND-2026-02245,"Procurement of Portable Ultrasound Doppler Scanning Machines, Dehradun",Health & Family Welfare Directorate,Uttarakhand Health & Family Welfare Directorate,Medical Equipment,"Dehradun, Uttarakhand",Uttarakhand,IN-UT,Dehradun,2025-08-01T00:00:00.000Z,2025-09-05T00:00:00.000Z,2025-10-05T00:00:00.000Z,3088548,3244211,3,V-1001,Apex Infra Build Ltd,CNT-02245,92,2026-01-05T00:00:00.000Z,,6,3056336,In Progress,LOW
TND-2026-02246,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Patna",Water Resources & Irrigation Dept,Bihar Water Resources & Irrigation Dept,Maintenance Services,"Patna, Bihar",Bihar,IN-BR,Patna,2025-04-19T00:00:00.000Z,2025-05-23T00:00:00.000Z,2025-06-07T00:00:00.000Z,810233,1059439,6,V-1002,Zenith Power Systems,CNT-02246,97,2025-09-12T00:00:00.000Z,2025-09-12T00:00:00.000Z,0,939918,Completed,MEDIUM
TND-2026-02247,"Third-Party Quality Assurance & Technical Audit Inspection Services, Kozhikode",Urban Transport Corporation,Kerala Urban Transport Corporation,Consulting Services,"Kozhikode, Kerala",Kerala,IN-KL,Kozhikode,2025-07-19T00:00:00.000Z,2025-08-16T00:00:00.000Z,2025-09-12T00:00:00.000Z,1315079,1273733,6,V-1009,Drona Advisory Partners,CNT-02247,303,2026-07-12T00:00:00.000Z,,0,1284449,In Progress,LOW
TND-2026-02248,"Construction of High-Level RCC Bridge across River Drainage, Jorhat",Public Works Department,Assam Public Works Department,Road & Infrastructure,"Jorhat, Assam",Assam,IN-AS,Jorhat,2025-05-09T00:00:00.000Z,2025-05-30T00:00:00.000Z,2025-06-21T00:00:00.000Z,16771000,17296018,5,V-1014,Vanguard Highway Builders,CNT-02248,355,2026-06-11T00:00:00.000Z,,0,17134719,In Progress,LOW
TND-2026-02249,"Construction of High-Level RCC Bridge across River Drainage, Kanpur Nagar",Water Resources & Irrigation Dept,Uttar Pradesh Water Resources & Irrigation Dept,Road & Infrastructure,"Kanpur Nagar, Uttar Pradesh",Uttar Pradesh,IN-UP,Kanpur Nagar,2025-11-11T00:00:00.000Z,2025-12-22T00:00:00.000Z,2026-01-20T00:00:00.000Z,7185235,7839521,6,V-1022,Meridian Consultancy Services,CNT-02249,361,2027-01-16T00:00:00.000Z,,0,7709817,In Progress,LOW
TND-2026-02250,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Indore",Water Resources & Irrigation Dept,Madhya Pradesh Water Resources & Irrigation Dept,Construction Materials,"Indore, Madhya Pradesh",Madhya Pradesh,IN-MP,Indore,2025-06-19T00:00:00.000Z,2025-07-29T00:00:00.000Z,2025-08-27T00:00:00.000Z,2558919,2231824,5,V-1033,Gitanjali Civil Construction,CNT-02250,190,2026-03-05T00:00:00.000Z,,0,2042156,In Progress,LOW
TND-2026-02251,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Meerut",Water Resources & Irrigation Dept,Uttar Pradesh Water Resources & Irrigation Dept,Maintenance Services,"Meerut, Uttar Pradesh",Uttar Pradesh,IN-UP,Meerut,2026-01-13T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-02-27T00:00:00.000Z,878136,846052,6,V-1022,Meridian Consultancy Services,CNT-02251,338,2027-01-31T00:00:00.000Z,,0,786956,In Progress,LOW
TND-2026-02252,"Construction of Bituminous Concrete Road with Drainage Culverts, Gaya",Public Works Department,Bihar Public Works Department,Road & Infrastructure,"Gaya, Bihar",Bihar,IN-BR,Gaya,2026-01-13T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-03-01T00:00:00.000Z,10523156,10401759,6,V-1023,Unnati Medical Technologies,CNT-02252,135,2026-07-14T00:00:00.000Z,,2,10021974,In Progress,LOW
TND-2026-02253,"Procurement of High-Performance Desktop Workstations and Peripherals, Sambalpur",Department of School Education,Odisha Department of School Education,IT Equipment,"Sambalpur, Odisha",Odisha,IN-OR,Sambalpur,2025-04-07T00:00:00.000Z,2025-05-16T00:00:00.000Z,2025-06-05T00:00:00.000Z,2353831,2145680,5,V-1026,Prerna Facility Services,CNT-02253,348,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,0,2171680,Completed,MEDIUM
TND-2026-02254,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Udaipur",Department of School Education,Rajasthan Department of School Education,Construction Materials,"Udaipur, Rajasthan",Rajasthan,IN-RJ,Udaipur,2025-10-14T00:00:00.000Z,2025-11-07T00:00:00.000Z,2025-11-21T00:00:00.000Z,3316938,3026640,3,V-1039,Brahmaputra Engineering Works,CNT-02254,94,2026-02-23T00:00:00.000Z,2026-02-23T00:00:00.000Z,0,2775541,Completed,LOW
TND-2026-02255,"Supply and Erection of 33/11 KV Power Distribution Transformers, Bengaluru Urban",Power & Energy Transmission Board,Karnataka Power & Energy Transmission Board,Electrical Equipment,"Bengaluru Urban, Karnataka",Karnataka,IN-KA,Bengaluru Urban,2025-10-13T00:00:00.000Z,2025-11-16T00:00:00.000Z,2025-12-04T00:00:00.000Z,2268822,2324200,4,V-1000,Alpha Tech Solutions,CNT-02255,260,2026-08-21T00:00:00.000Z,,0,2201771,In Progress,LOW
TND-2026-02256,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, Darjeeling",Rural Development Authority,West Bengal Rural Development Authority,Construction Materials,"Darjeeling, West Bengal",West Bengal,IN-WB,Darjeeling,2025-07-12T00:00:00.000Z,2025-08-08T00:00:00.000Z,2025-09-02T00:00:00.000Z,3150858,3768126,3,V-1022,Meridian Consultancy Services,CNT-02256,203,2026-03-24T00:00:00.000Z,,0,3465612,In Progress,MEDIUM
TND-2026-02257,"Supply of Heavy-Duty Document Scanners and Shredders, Bengaluru Urban",Municipal Administration Directorate,Karnataka Municipal Administration Directorate,Office Supplies,"Bengaluru Urban, Karnataka",Karnataka,IN-KA,Bengaluru Urban,2025-04-13T00:00:00.000Z,2025-05-19T00:00:00.000Z,2025-06-07T00:00:00.000Z,481104,504259,3,V-1013,Sanjeevani Diagnostic Equipment,CNT-02257,166,2025-11-20T00:00:00.000Z,,6,466877,In Progress,LOW
TND-2026-02258,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Kalaburagi",Water Resources & Irrigation Dept,Karnataka Water Resources & Irrigation Dept,Construction Materials,"Kalaburagi, Karnataka",Karnataka,IN-KA,Kalaburagi,2025-07-18T00:00:00.000Z,2025-08-26T00:00:00.000Z,2025-09-16T00:00:00.000Z,2492297,3778152,4,V-1022,Meridian Consultancy Services,CNT-02258,212,2026-04-16T00:00:00.000Z,,10,3694270,In Progress,MEDIUM
TND-2026-02259,"Procurement of Ergonomic Modular Office Desks and Seating Systems, Nashik",Municipal Administration Directorate,Maharashtra Municipal Administration Directorate,Office Supplies,"Nashik, Maharashtra",Maharashtra,IN-MH,Nashik,2025-09-08T00:00:00.000Z,2025-10-19T00:00:00.000Z,2025-11-02T00:00:00.000Z,365768,375033,2,V-1018,Samarth Office Systems,CNT-02259,189,2026-05-10T00:00:00.000Z,,43,337126,In Progress,HIGH
TND-2026-02260,"Annual Rate Contract for Secretariat Stationery and Printing Items, Nashik",Department of School Education,Maharashtra Department of School Education,Office Supplies,"Nashik, Maharashtra",Maharashtra,IN-MH,Nashik,2025-11-25T00:00:00.000Z,2025-12-16T00:00:00.000Z,2026-01-09T00:00:00.000Z,446363,430125,6,V-1000,Alpha Tech Solutions,CNT-02260,99,2026-04-18T00:00:00.000Z,2026-04-18T00:00:00.000Z,0,380986,Completed,LOW
TND-2026-02261,"Pavement Quality Concrete (PQC) Laying and Junction Improvement, Hisar",Public Works Department,Haryana Public Works Department,Road & Infrastructure,"Hisar, Haryana",Haryana,IN-HR,Hisar,2025-08-28T00:00:00.000Z,2025-10-05T00:00:00.000Z,2025-10-27T00:00:00.000Z,5962633,6149987,5,V-1018,Samarth Office Systems,CNT-02261,293,2026-08-16T00:00:00.000Z,,0,5984525,In Progress,LOW
TND-2026-02262,"Supply and Erection of 33/11 KV Power Distribution Transformers, Pune",Power & Energy Transmission Board,Maharashtra Power & Energy Transmission Board,Electrical Equipment,"Pune, Maharashtra",Maharashtra,IN-MH,Pune,2025-11-13T00:00:00.000Z,2025-12-08T00:00:00.000Z,2026-01-06T00:00:00.000Z,1677702,1773257,4,V-1034,Suryodaya Clean Energy,CNT-02262,160,2026-06-15T00:00:00.000Z,,0,1619903,In Progress,LOW
TND-2026-02263,"Supply and Commissioning of Enterprise Server Racks and UPS Units, Gwalior",Information Technology & e-Gov Directorate,Madhya Pradesh Information Technology & e-Gov Directorate,IT Equipment,"Gwalior, Madhya Pradesh",Madhya Pradesh,IN-MP,Gwalior,2026-01-17T00:00:00.000Z,2026-02-22T00:00:00.000Z,2026-03-19T00:00:00.000Z,1390020,1304128,7,V-1042,V-1042 Enterprise Logistics,CNT-02263,261,2026-12-05T00:00:00.000Z,,0,1236684,In Progress,LOW
TND-2026-02264,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Panipat",Police Housing & Logistics Dept,Haryana Police Housing & Logistics Dept,Vehicles,"Panipat, Haryana",Haryana,IN-HR,Panipat,2025-10-26T00:00:00.000Z,2025-12-04T00:00:00.000Z,2026-01-03T00:00:00.000Z,3808122,4655591,5,V-1015,CyberShield Systems,CNT-02264,200,2026-07-22T00:00:00.000Z,,19,4537273,In Progress,MEDIUM
TND-2026-02265,"Third-Party Quality Assurance & Technical Audit Inspection Services, Karimnagar",Information Technology & e-Gov Directorate,Telangana Information Technology & e-Gov Directorate,Consulting Services,"Karimnagar, Telangana",Telangana,IN-TG,Karimnagar,2025-04-21T00:00:00.000Z,2025-06-03T00:00:00.000Z,2025-06-17T00:00:00.000Z,1343589,1457278,6,V-1042,V-1042 Enterprise Logistics,CNT-02265,345,2026-05-28T00:00:00.000Z,2026-05-28T00:00:00.000Z,0,1321551,Completed,LOW
TND-2026-02266,"Preventive Maintenance of HT Substations and Generator Sets, Tirupati",Public Works Department,Andhra Pradesh Public Works Department,Maintenance Services,"Tirupati, Andhra Pradesh",Andhra Pradesh,IN-AP,Tirupati,2025-04-22T00:00:00.000Z,2025-05-24T00:00:00.000Z,2025-06-11T00:00:00.000Z,1177011,1156755,5,V-1004,Pinnacle Medical Supplies,CNT-02266,171,2025-11-29T00:00:00.000Z,,0,1096718,In Progress,LOW
TND-2026-02267,"Provisioning of Campus Wi-Fi Networking Switches and Access Points, Belagavi",Police Housing & Logistics Dept,Karnataka Police Housing & Logistics Dept,IT Equipment,"Belagavi, Karnataka",Karnataka,IN-KA,Belagavi,2025-04-23T00:00:00.000Z,2025-05-24T00:00:00.000Z,2025-06-13T00:00:00.000Z,1867711,1803875,4,V-1008,Setu Engineering Works,CNT-02267,279,2026-03-19T00:00:00.000Z,,0,1614406,In Progress,LOW
TND-2026-02268,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Rourkela",Municipal Administration Directorate,Odisha Municipal Administration Directorate,Vehicles,"Rourkela, Odisha",Odisha,IN-OR,Rourkela,2025-07-08T00:00:00.000Z,2025-07-29T00:00:00.000Z,2025-08-23T00:00:00.000Z,5594761,5598620,4,V-1003,Bharat Instruments Corp,CNT-02268,318,2026-07-07T00:00:00.000Z,,0,5258124,In Progress,LOW
